district,day,month,year,temperature(degree C),feels_like(degree C),max_temperature(degree C),minimum_temperature(degree C),humidity,precipitation,windspeed,atmospheric_pressure,UV,solar_radiation,dew_point
Sunamganj,12,4,2025,24.3,25.2,31.1,18.2,83.3,0.4,6.8,1007.7,8.0,231.3,21.2
Sunamganj,13,4,2025,24.8,25.8,31.2,18.5,80.5,6.0,5.6,1009.1,9.0,268.2,21.1
Sunamganj,14,4,2025,26.0,27.4,32.9,18.3,73.9,0.9,7.1,1009.2,8.0,257.0,20.7
Sunamganj,15,4,2025,25.3,26.2,30.8,19.1,76.1,2.0,7.2,1010.0,9.0,245.3,20.6
Sunamganj,16,4,2025,23.7,24.3,31.0,16.2,82.0,22.0,6.7,1009.9,8.0,200.0,20.3
Sunamganj,17,4,2025,22.0,22.0,25.8,17.5,86.9,26.0,7.5,1009.6,4.0,127.7,19.7
Sunamganj,18,4,2025,23.2,23.7,28.2,17.2,81.5,15.0,7.2,1008.6,7.0,160.2,19.8
Sunamganj,19,4,2025,24.2,24.8,30.0,18.6,81.8,3.0,8.3,1007.4,7.0,152.9,20.8
Sunamganj,20,4,2025,24.9,26.1,30.0,18.9,80.6,11.0,8.6,1007.2,7.0,208.5,21.2
Sunamganj,21,4,2025,24.2,24.8,27.4,19.0,88.4,12.6,9.0,1009.2,3.0,103.3,22.1
Sunamganj,22,4,2025,25.0,26.2,29.9,20.1,89.4,21.2,11.5,1008.6,4.0,112.4,23.1
Sunamganj,23,4,2025,25.9,28.3,31.1,20.6,88.0,16.2,12.4,1005.3,6.0,151.8,23.7
Sunamganj,24,4,2025,26.5,29.4,33.2,19.6,85.0,11.7,19.7,1005.5,8.0,211.4,23.6
Sunamganj,25,4,2025,25.9,28.3,31.4,19.8,85.1,15.2,10.5,1006.6,7.0,174.5,23.2
Sunamganj,26,4,2025,26.9,30.0,32.1,19.7,81.7,5.4,10.2,1007.4,8.0,207.5,23.4
Sunamganj,27,4,2025,25.7,27.4,29.9,19.6,79.6,1.0,10.1,1009.2,7.0,155.1,21.9
Sunamganj,28,4,2025,22.8,22.8,26.7,17.6,84.3,44.0,10.4,1009.4,8.0,173.8,19.9
Sunamganj,29,4,2025,23.0,23.5,28.3,17.2,81.1,6.7,8.3,1009.4,9.0,231.6,19.4
Sunamganj,30,4,2025,24.5,25.4,30.7,17.5,75.1,0.2,8.1,1009.6,9.0,270.7,19.6
Sunamganj,1,5,2025,24.2,24.7,29.9,19.3,77.9,23.0,9.1,1010.4,9.0,265.2,19.9
Sunamganj,2,5,2025,24.8,25.8,31.2,17.6,76.4,12.0,8.3,1009.4,9.0,256.7,20.1
Sunamganj,3,5,2025,24.8,26.2,30.9,17.6,78.8,9.0,6.5,1007.9,9.0,262.1,20.7
Sunamganj,4,5,2025,25.3,26.6,31.2,18.4,79.0,2.0,6.5,1007.3,8.0,240.5,21.3
Sunamganj,5,5,2025,25.8,27.6,31.9,19.2,80.4,27.0,6.5,1007.1,9.0,262.6,22.0
Sunamganj,6,5,2025,24.7,25.8,28.7,17.8,84.0,6.0,8.3,1007.7,8.0,236.7,21.7
Sunamganj,7,5,2025,26.1,28.1,33.2,19.2,78.7,9.2,6.8,1006.0,8.0,259.3,21.9
Sunamganj,8,5,2025,26.4,28.6,32.7,20.4,82.0,4.5,8.4,1006.3,7.0,240.3,22.9
Sunamganj,9,5,2025,27.3,30.8,33.5,21.4,81.6,0.4,8.9,1006.5,9.0,258.8,23.8
Sunamganj,10,5,2025,28.3,32.2,35.4,22.1,76.3,0.0,9.0,1006.1,9.0,275.4,23.5
Sunamganj,11,5,2025,26.1,28.2,31.1,20.0,81.8,37.0,8.8,1005.4,9.0,248.4,22.7
Sunamganj,12,5,2025,23.1,23.2,27.3,18.9,89.4,1.0,7.9,1005.5,7.0,158.5,21.2
Sunamganj,13,5,2025,24.7,25.7,28.7,19.9,88.1,1.0,10.1,1005.4,6.0,159.2,22.6
Sunamganj,14,5,2025,24.9,26.4,30.6,18.9,87.7,15.1,11.2,1006.5,7.0,205.0,22.7
Sunamganj,15,5,2025,24.7,26.0,30.0,18.1,85.0,18.2,10.4,1007.2,5.0,186.1,21.9
Sunamganj,16,5,2025,26.0,28.3,31.3,20.8,84.5,12.9,8.6,1006.7,7.0,172.7,23.1
Sunamganj,17,5,2025,25.3,26.9,30.7,19.9,83.6,10.0,8.6,1007.4,7.0,219.3,22.3
Sunamganj,18,5,2025,25.3,26.8,31.0,18.5,84.2,50.0,11.5,1008.0,8.0,205.9,22.3
Sunamganj,19,5,2025,24.9,26.5,30.0,18.4,88.6,33.0,14.8,1007.5,6.0,153.9,22.8
Sunamganj,20,5,2025,23.7,24.0,26.9,19.0,94.4,89.0,8.6,1005.8,4.0,95.9,22.8
Sunamganj,21,5,2025,24.3,25.2,29.4,18.8,92.2,39.0,6.8,1007.0,6.0,131.0,23.0
Sunamganj,22,5,2025,25.1,26.5,30.7,19.6,88.8,6.1,6.5,1006.3,5.0,140.7,23.0
Sunamganj,23,5,2025,26.4,29.0,31.7,19.8,83.4,24.0,5.8,1003.7,6.0,186.7,23.2
Sunamganj,24,5,2025,26.6,29.4,31.3,20.5,85.6,0.2,6.5,1003.9,6.0,138.0,23.9
Sunamganj,25,5,2025,27.6,31.1,33.1,21.7,80.6,2.0,9.5,1004.4,7.0,158.9,23.8
Sunamganj,26,5,2025,27.0,30.0,31.6,20.9,82.7,29.0,12.6,1004.0,5.0,176.7,23.7
Sunamganj,27,5,2025,27.5,30.8,33.6,19.9,81.0,3.0,8.6,1000.8,8.0,168.0,23.7
Sunamganj,28,5,2025,27.5,31.5,32.0,21.8,82.3,5.0,12.2,998.6,5.0,156.3,24.2
Sunamganj,29,5,2025,25.5,27.1,27.9,21.7,91.7,31.0,22.3,996.7,2.0,43.8,24.0
Sunamganj,30,5,2025,24.7,25.1,27.1,20.8,96.4,206.0,30.2,993.2,1.0,23.4,24.1
Sunamganj,31,5,2025,25.0,26.1,28.0,21.1,96.4,37.0,8.6,1000.8,2.0,45.5,24.4
Sunamganj,1,6,2025,24.4,24.4,26.3,20.8,96.7,11.0,5.8,1000.7,3.0,49.7,23.8
Sunamganj,2,6,2025,24.9,25.6,27.7,20.3,91.9,5.0,6.8,1001.0,3.0,85.8,23.5
Sunamganj,3,6,2025,23.9,24.7,28.3,19.6,88.0,3.0,10.4,1003.5,4.0,120.5,21.7
Sunamganj,4,6,2025,23.7,23.7,26.4,19.9,93.3,14.0,8.6,1005.9,2.0,47.0,22.6
Sunamganj,5,6,2025,25.1,26.5,29.7,19.9,89.5,20.0,7.2,1007.2,5.0,133.0,23.2
Sunamganj,6,6,2025,26.5,29.3,31.4,20.8,85.7,8.0,8.3,1006.9,8.0,218.6,23.8
Sunamganj,7,6,2025,27.3,30.5,32.6,21.1,83.9,0.2,6.5,1006.0,8.0,236.4,24.2
Sunamganj,8,6,2025,28.6,33.4,34.4,21.2,80.7,0.8,4.7,1004.0,8.0,251.0,24.8
Sunamganj,9,6,2025,28.7,34.7,35.0,21.9,82.0,1.2,6.5,1002.5,8.0,243.9,25.2
Sunamganj,10,6,2025,29.5,36.2,35.9,22.7,81.2,0.1,7.6,1001.7,8.0,258.4,25.7
Sunamganj,11,6,2025,29.0,34.4,34.9,23.3,79.7,5.4,8.6,1002.8,8.0,238.8,24.9
Sunamganj,12,6,2025,30.0,36.0,36.5,24.8,75.7,0.2,6.4,1002.8,9.0,269.9,25.0
Sunamganj,13,6,2025,30.0,37.1,35.8,24.2,77.3,0.2,7.9,1002.7,9.0,247.1,25.5
Sunamganj,14,6,2025,27.7,32.8,32.5,23.2,87.0,13.0,7.2,1002.1,7.0,164.9,25.3
Sunamganj,15,6,2025,27.5,32.0,31.8,23.6,88.4,17.6,7.9,1001.7,6.0,125.5,25.3
Sunamganj,16,6,2025,26.7,30.2,30.7,22.2,89.4,17.0,10.2,1001.6,4.0,93.6,24.8
Sunamganj,17,6,2025,26.4,29.1,31.1,21.7,88.1,10.0,15.1,1001.4,5.0,104.9,24.3
Sunamganj,18,6,2025,25.5,27.2,28.7,21.5,93.0,3.0,15.1,1000.1,1.0,40.7,24.3
Sunamganj,19,6,2025,25.6,27.4,29.3,21.5,92.2,5.0,13.3,1002.0,5.0,100.9,24.2
Sunamganj,20,6,2025,25.9,28.5,31.3,21.3,90.7,3.2,11.5,1002.9,6.0,151.7,24.2
Sunamganj,21,6,2025,26.2,29.2,30.2,22.0,92.5,4.8,7.6,1002.3,4.0,68.6,24.9
Sunamganj,22,6,2025,27.2,31.8,32.6,21.9,88.6,1.0,6.8,1001.7,6.0,158.4,25.1
Sunamganj,23,6,2025,26.6,30.0,30.7,21.7,89.6,3.0,10.1,1000.4,4.0,113.0,24.7
Sunamganj,24,6,2025,27.3,30.5,32.7,21.8,85.1,0.7,7.2,999.7,6.0,184.6,24.4
Sunamganj,25,6,2025,27.4,30.8,32.7,21.3,84.2,11.7,10.4,1002.3,6.0,158.1,24.3
Sunamganj,26,6,2025,27.5,31.6,32.0,21.9,83.6,0.5,7.9,1004.4,7.0,186.0,24.4
Sunamganj,27,6,2025,27.1,30.5,31.4,22.0,86.4,17.1,7.6,1003.3,4.0,116.3,24.5
Sunamganj,28,6,2025,27.3,30.7,32.5,19.9,82.9,4.0,11.5,1000.7,7.0,178.0,24.0
Sunamganj,29,6,2025,27.5,31.1,33.4,21.7,83.3,9.5,9.4,998.0,8.0,169.7,24.3
Sunamganj,30,6,2025,28.1,32.8,33.4,21.5,82.4,17.0,10.4,998.9,7.0,206.8,24.7
Sunamganj,1,7,2025,28.0,32.8,33.0,21.8,83.8,3.1,8.3,1000.4,6.0,191.0,24.9
Sunamganj,2,7,2025,27.1,30.9,32.4,21.4,86.6,62.1,10.8,1001.4,7.0,182.5,24.6
