district,day,month,year,temperature(degree C),feels_like(degree C),max_temperature(degree C),minimum_temperature(degree C),humidity,precipitation,windspeed,atmospheric_pressure,UV,solar_radiation,dew_point
Shariatpur,21,5,2025,27.9,31.4,34.1,24.1,82.1,5.8,16.6,1005.5,7.0,207.1,24.4
Shariatpur,22,5,2025,28.6,33.2,32.9,26.1,81.8,3.2,14.8,1005.0,7.0,161.5,25.0
Shariatpur,23,5,2025,28.5,33.1,32.1,26.1,83.4,1.6,13.0,1003.0,6.0,144.2,25.3
Shariatpur,24,5,2025,28.8,33.7,32.1,27.0,80.0,18.8,22.3,1002.9,6.0,139.8,24.9
Shariatpur,25,5,2025,29.4,34.9,32.1,26.5,78.9,14.0,16.6,1003.7,5.0,95.1,25.2
Shariatpur,26,5,2025,28.3,32.6,33.1,26.1,83.6,15.3,14.8,1002.9,8.0,149.4,25.1
Shariatpur,27,5,2025,30.0,34.8,34.8,25.8,74.6,8.9,13.9,999.8,7.0,237.0,24.7
Shariatpur,28,5,2025,29.3,34.9,33.1,27.0,79.6,7.8,24.1,997.4,5.0,120.4,25.2
Shariatpur,29,5,2025,26.6,28.3,28.1,25.7,91.8,70.3,25.9,993.1,1.0,28.3,25.1
Shariatpur,30,5,2025,27.0,29.2,29.4,26.1,91.5,27.2,27.7,993.4,4.0,81.7,25.5
Shariatpur,31,5,2025,28.6,34.9,32.6,26.1,88.6,27.0,19.4,999.4,7.0,179.7,26.5
Shariatpur,1,6,2025,28.1,33.2,33.0,26.1,88.9,25.9,20.3,999.5,5.0,104.8,26.0
Shariatpur,2,6,2025,27.6,31.1,30.1,25.6,85.4,7.2,16.7,999.7,6.0,159.4,24.8
Shariatpur,3,6,2025,26.9,29.2,30.0,24.1,86.3,10.0,20.3,1002.0,9.0,247.8,24.3
Shariatpur,4,6,2025,27.0,29.7,29.8,24.1,86.4,30.4,19.4,1004.4,5.0,129.7,24.5
Shariatpur,5,6,2025,27.8,31.8,31.8,26.1,86.7,14.3,16.6,1006.2,7.0,139.7,25.3
Shariatpur,6,6,2025,28.5,32.5,33.0,25.9,82.0,15.0,17.6,1006.0,8.0,192.4,24.9
Shariatpur,7,6,2025,28.3,33.0,34.2,25.1,85.3,1.5,20.3,1005.4,8.0,250.6,25.5
Shariatpur,8,6,2025,30.2,36.3,34.5,26.0,77.1,0.1,9.4,1003.4,8.0,274.1,25.5
Shariatpur,9,6,2025,30.6,38.5,35.7,27.1,78.2,0.6,11.2,1002.2,8.0,278.2,26.2
Shariatpur,10,6,2025,30.9,38.8,35.2,26.1,77.7,1.1,17.6,1001.2,9.0,262.7,26.3
Shariatpur,11,6,2025,30.3,37.0,34.2,25.8,78.2,9.3,13.9,1002.1,7.0,170.2,25.9
Shariatpur,12,6,2025,30.9,38.5,34.7,27.5,75.7,1.5,11.2,1002.3,7.0,170.4,25.9
